country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
GBRTENW,2004,3,interm,3,81,0,0,0,0,0,1,3,2,8,8,12,17,22,35,40,65,101,148,262,209,353,344,388,.,.
GBRTENW,2004,3,interm,3,82,10,0,0,0,2,0,1,3,3,7,15,20,27,45,69,128,252,535,1453,1013,2215,1922,3368,.,.
GBRTENW,2004,3,interm,3,83,0,0,0,0,0,0,1,0,1,3,5,5,8,15,28,73,140,279,796,513,1285,1112,1963,.,.
GBRTENW,2004,3,interm,3,84,0,0,1,2,2,2,3,5,6,10,11,15,29,61,99,185,360,680,2008,1349,3147,2648,5108,.,.
GBRTENW,2004,3,interm,3,85,5,0,0,0,0,0,1,1,2,2,3,5,7,8,22,35,70,114,264,225,332,309,421,.,.
GBRTENW,2004,3,interm,3,86,3,0,0,0,0,1,1,1,3,4,7,10,20,28,56,117,256,518,1448,994,2231,1863,3677,.,.
GBRTENW,2004,3,interm,3,87,2,0,0,0,0,1,1,2,2,3,6,10,14,28,50,162,382,899,3001,2013,4708,3979,7573,.,.
GBRTENW,2004,3,interm,3,88,0,0,0,0,0,0,0,0,0,2,3,0,2,3,8,15,31,59,144,112,199,177,284,.,.
GBRTENW,2004,3,interm,3,89,0,0,0,0,0,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2004,3,interm,3,90,2993,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2004,3,interm,3,91,1136,27,8,6,13,13,12,14,13,13,15,22,33,35,24,24,34,60,75,70,85,74,128,.,.
GBRTENW,2004,3,interm,3,92,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2004,3,interm,3,93,3,9,8,21,106,104,76,64,61,59,46,44,43,40,44,57,79,108,115,127,92,104,47,.,.
GBRTENW,2004,3,interm,3,94,2,2,0,1,4,4,5,6,13,16,24,31,39,48,61,112,232,424,1120,859,1572,1427,2142,.,.
GBRTENW,2004,3,interm,3,95,0,4,1,1,3,2,4,2,3,5,4,5,4,1,5,5,2,4,6,7,6,8,0,.,.
GBRTENW,2004,3,interm,3,96,0,7,1,0,1,2,4,4,4,4,4,6,6,7,8,11,22,21,36,30,47,34,97,.,.
GBRTENW,2004,3,interm,3,97,0,0,0,0,0,1,2,3,6,7,8,8,3,3,0,2,0,1,0,0,0,0,0,.,.
GBRTENW,2004,3,interm,3,98,0,0,0,1,7,23,27,35,33,23,17,14,8,7,8,7,6,12,16,13,21,18,33,.,.
GBRTENW,2004,3,interm,3,99,41,4,1,4,5,5,6,9,6,4,6,11,7,8,11,15,16,34,98,83,125,115,160,.,.
GBRTENW,2004,3,interm,3,100,0,0,0,1,24,59,78,91,97,101,96,103,78,62,70,61,65,75,99,96,104,118,47,.,.
GBRTENW,2004,3,interm,3,101,7,3,0,0,4,5,3,6,2,3,3,1,1,2,1,1,2,2,4,3,6,8,0,.,.
GBRTENW,2004,3,interm,3,102,28,6,1,6,41,56,56,59,64,59,53,43,40,33,32,32,40,50,67,55,87,89,79,.,.
GBRTENW,2004,3,interm,3,103,5,0,0,0,0,1,1,2,2,2,2,4,5,9,18,25,46,68,74,55,107,97,145,.,.
GBRTENW,2004,3,interm,3,104,10,4,2,3,5,7,5,8,9,10,13,19,19,24,40,68,175,463,1929,1072,3409,2711,6155,.,.
GBRTENW,2005,3,interm,3,0,5083,206,90,123,324,452,516,680,957,1455,2327,3675,5650,9190,14926,24840,42973,73590,164277,124488,235411,207739,342190,.,.
GBRTENW,2005,3,interm,3,1,5,1,0,0,0,0,0,1,1,0,2,3,5,10,28,57,158,383,1095,785,1650,1544,2059,.,.
GBRTENW,2005,3,interm,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,12,17,68,58,87,73,140,.,.
GBRTENW,2005,3,interm,3,3,0,1,0,1,0,1,2,3,1,3,2,4,8,8,13,21,40,62,62,59,67,76,30,.,.
GBRTENW,2005,3,interm,3,4,45,4,1,0,3,1,3,2,4,6,10,10,18,28,62,102,204,370,863,706,1143,1020,1616,.,.
GBRTENW,2005,3,interm,3,5,39,11,0,0,3,1,1,1,1,1,1,2,2,6,6,13,12,28,83,63,119,106,170,.,.
GBRTENW,2005,3,interm,3,6,2,0,0,0,0,1,4,8,8,10,9,5,3,3,3,2,1,0,0,0,0,0,0,.,.
GBRTENW,2005,3,interm,3,7,2,0,0,0,0,0,0,1,2,4,6,12,6,7,8,12,11,8,4,6,0,0,0,.,.
GBRTENW,2005,3,interm,3,8,15,3,1,1,2,0,2,2,3,2,1,3,5,6,9,9,17,21,70,45,114,103,157,.,.
GBRTENW,2005,3,interm,3,9,5,0,0,1,0,1,1,1,1,3,3,5,5,5,6,10,10,15,10,8,15,15,16,.,.
GBRTENW,2005,3,interm,3,10,0,0,0,1,1,2,0,1,4,10,23,45,64,75,91,97,105,131,215,191,258,241,324,.,.
GBRTENW,2005,3,interm,3,11,0,0,0,0,0,1,1,1,4,14,37,74,155,238,305,439,661,831,988,969,1023,1020,1038,.,.
GBRTENW,2005,3,interm,3,12,0,0,0,0,0,1,2,4,8,14,21,38,60,120,232,371,535,690,961,933,1012,982,1128,.,.
GBRTENW,2005,3,interm,3,13,0,0,0,0,1,2,3,4,6,20,33,72,144,222,400,643,899,1359,1912,1781,2146,2146,2147,.,.
GBRTENW,2005,3,interm,3,14,0,0,0,0,0,1,1,3,4,12,28,51,95,156,244,368,466,631,1003,893,1201,1132,1465,.,.
GBRTENW,2005,3,interm,3,15,0,1,0,0,1,2,1,4,3,8,19,29,47,78,133,191,244,301,331,333,328,337,295,.,.
GBRTENW,2005,3,interm,3,16,0,0,0,0,0,0,1,1,4,12,26,67,140,219,354,506,622,838,977,943,1038,1051,991,.,.
GBRTENW,2005,3,interm,3,17,0,0,0,0,0,0,1,0,3,10,13,27,51,85,132,199,314,452,642,559,791,835,620,.,.
GBRTENW,2005,3,interm,3,18,0,0,0,0,0,0,0,0,1,1,6,12,19,27,40,46,55,70,77,76,79,80,76,.,.
GBRTENW,2005,3,interm,3,19,0,0,0,0,0,1,1,4,13,46,125,304,558,1059,1626,2326,3302,3551,3203,3457,2751,2984,1851,.,.
GBRTENW,2005,3,interm,3,20,0,0,0,0,1,2,5,6,13,19,26,37,48,59,79,112,146,215,407,331,544,496,725,.,.
GBRTENW,2005,3,interm,3,21,0,0,0,0,1,0,3,17,45,96,144,220,322,362,421,543,815,1110,2211,1682,3157,2717,4856,.,.
GBRTENW,2005,3,interm,3,22,0,0,0,0,0,1,4,10,13,15,16,22,23,20,36,39,53,88,117,120,113,118,94,.,.
GBRTENW,2005,3,interm,3,23,0,0,0,0,0,0,0,1,1,2,5,15,28,56,82,108,124,175,279,230,369,362,393,.,.
GBRTENW,2005,3,interm,3,24,0,0,0,0,0,2,2,4,6,13,34,63,109,163,220,274,316,397,470,456,495,473,582,.,.
GBRTENW,2005,3,interm,3,25,0,0,0,0,0,0,0,0,0,1,5,14,55,130,295,622,1011,1650,2547,2375,2854,2898,2682,.,.
GBRTENW,2005,3,interm,3,26,0,0,0,0,1,1,1,3,3,2,8,7,11,16,21,35,47,77,155,157,152,147,173,.,.
GBRTENW,2005,3,interm,3,27,0,0,1,0,0,0,0,0,1,4,10,18,40,78,154,280,473,677,1104,986,1316,1269,1496,.,.
GBRTENW,2005,3,interm,3,28,2,2,1,1,1,0,1,1,3,10,25,44,71,106,181,229,315,356,388,397,373,390,309,.,.
GBRTENW,2005,3,interm,3,29,5,6,12,7,5,6,5,14,22,29,52,62,99,141,164,195,196,179,117,127,101,91,138,.,.
GBRTENW,2005,3,interm,3,30,3,5,5,6,10,10,10,7,15,15,14,28,59,90,165,269,386,492,755,655,933,833,1321,.,.
GBRTENW,2005,3,interm,3,31,0,2,0,3,3,6,9,10,15,23,39,64,113,199,325,449,641,812,1058,1099,984,1008,892,.,.
GBRTENW,2005,3,interm,3,32,0,0,0,0,0,0,0,0,0,1,6,10,17,25,29,56,94,144,196,172,240,251,199,.,.
GBRTENW,2005,3,interm,3,33,5,9,7,6,9,10,11,17,28,38,81,146,262,448,705,1035,1554,2193,3000,2755,3439,3370,3707,.,.
GBRTENW,2005,3,interm,3,34,10,1,2,4,2,2,2,4,6,10,12,19,37,52,98,158,311,504,985,814,1290,1196,1654,.,.
GBRTENW,2005,3,interm,3,35,0,0,0,1,1,3,5,5,9,16,25,32,47,86,163,312,541,869,1869,1442,2633,2445,3359,.,.
GBRTENW,2005,3,interm,3,36,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,5,11,22,16,33,29,47,.,.
GBRTENW,2005,3,interm,3,37,70,12,4,6,7,10,7,9,8,11,14,19,28,30,40,66,98,153,550,348,911,772,1446,.,.
GBRTENW,2005,3,interm,3,38,31,5,1,2,3,2,2,4,4,4,6,10,12,15,29,46,78,142,383,246,630,499,1134,.,.
GBRTENW,2005,3,interm,3,39,0,0,0,0,0,0,0,0,0,0,1,2,8,22,59,206,719,2139,8664,5480,14357,12307,22269,.,.
GBRTENW,2005,3,interm,3,40,0,0,0,0,1,2,3,9,9,15,26,28,24,24,13,13,9,4,8,11,3,4,0,.,.
GBRTENW,2005,3,interm,3,41,0,0,0,1,8,24,39,48,42,24,14,11,2,1,2,0,1,1,2,2,3,4,0,.,.
GBRTENW,2005,3,interm,3,42,0,0,1,1,1,0,1,1,0,2,1,1,2,2,3,8,14,45,138,105,195,161,327,.,.
GBRTENW,2005,3,interm,3,43,49,2,1,1,1,1,2,4,12,23,39,60,86,125,166,196,222,216,185,199,162,175,109,.,.
GBRTENW,2005,3,interm,3,44,2,0,0,1,0,0,0,0,0,0,1,2,5,15,72,226,515,899,1471,1385,1623,1644,1542,.,.
GBRTENW,2005,3,interm,3,45,7,4,2,1,0,0,0,1,0,1,3,4,11,28,62,160,460,990,2630,1961,3827,3373,5578,.,.
GBRTENW,2005,3,interm,3,46,5,4,2,6,7,16,19,18,18,21,26,19,21,19,25,24,41,57,107,103,114,95,187,.,.
GBRTENW,2005,3,interm,3,47,88,15,8,11,19,14,11,10,10,19,19,28,36,37,60,79,104,146,225,206,258,264,234,.,.
GBRTENW,2005,3,interm,3,48,2,0,0,0,0,0,0,2,1,2,4,6,9,21,40,81,122,180,305,285,339,338,344,.,.
GBRTENW,2005,3,interm,3,49,0,0,0,0,0,0,1,0,0,0,1,1,1,1,4,5,22,91,423,235,760,662,1139,.,.
GBRTENW,2005,3,interm,3,50,0,0,0,0,0,0,1,3,4,9,15,23,36,62,96,148,267,476,1077,853,1478,1419,1709,.,.
GBRTENW,2005,3,interm,3,51,3,0,0,0,0,2,4,9,30,69,134,243,405,709,1222,2134,3594,5940,10364,8877,13021,12378,15502,.,.
GBRTENW,2005,3,interm,3,52,0,0,0,0,0,0,3,7,24,61,129,209,322,546,819,1224,1947,2788,4241,3887,4874,4757,5326,.,.
GBRTENW,2005,3,interm,3,53,3,0,0,0,0,0,1,3,9,26,55,105,191,402,755,1440,2750,5464,13471,10006,19666,17266,28926,.,.
GBRTENW,2005,3,interm,3,54,5,2,0,1,1,1,3,5,8,10,17,24,42,63,103,158,325,542,1030,874,1309,1269,1463,.,.
GBRTENW,2005,3,interm,3,55,0,1,0,0,1,1,1,3,3,4,8,15,23,47,85,165,322,650,1538,1303,1959,1856,2356,.,.
GBRTENW,2005,3,interm,3,56,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3,8,23,8,49,26,140,.,.
GBRTENW,2005,3,interm,3,57,0,0,0,0,0,1,1,1,1,4,4,8,15,42,104,237,591,1426,5492,3399,9235,7654,15336,.,.
GBRTENW,2005,3,interm,3,58,57,5,1,2,9,7,10,16,27,37,47,60,81,118,162,242,468,966,3559,2212,5967,4779,10552,.,.
GBRTENW,2005,3,interm,3,59,0,1,2,2,3,5,7,15,31,48,85,120,145,184,266,418,666,951,1453,1349,1641,1669,1533,.,.
GBRTENW,2005,3,interm,3,60,2,0,0,0,1,1,1,3,3,6,12,16,26,54,105,206,419,904,2087,1642,2883,2713,3538,.,.
GBRTENW,2005,3,interm,3,61,11,3,0,0,0,0,0,2,2,7,16,31,74,192,448,1145,2922,6603,19289,13721,29242,25599,43298,.,.
GBRTENW,2005,3,interm,3,62,2,0,0,0,0,0,0,1,0,0,1,2,2,7,18,53,146,328,912,694,1302,1121,2001,.,.
GBRTENW,2005,3,interm,3,63,0,0,0,1,1,2,4,2,6,9,15,36,60,145,329,724,1275,2156,3881,3294,4931,4667,5947,.,.
GBRTENW,2005,3,interm,3,64,3,0,0,0,2,3,5,6,10,19,30,37,51,74,129,202,328,573,1120,983,1366,1324,1526,.,.
GBRTENW,2005,3,interm,3,65,7,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,14,8,24,22,30,.,.
GBRTENW,2005,3,interm,3,66,49,11,1,1,3,5,6,10,17,25,44,80,102,192,347,761,1825,4584,19212,10853,34155,26891,62183,.,.
GBRTENW,2005,3,interm,3,67,16,2,0,1,0,0,1,0,1,1,3,6,7,13,22,46,88,227,877,616,1344,1090,2327,.,.
GBRTENW,2005,3,interm,3,68,2,0,3,3,2,4,3,3,4,8,10,15,18,22,28,42,73,151,398,299,575,522,778,.,.
GBRTENW,2005,3,interm,3,69,2,0,0,0,1,2,1,2,3,10,25,80,188,457,899,1655,3039,4553,6100,5904,6450,6298,7038,.,.
GBRTENW,2005,3,interm,3,70,3,2,1,1,1,1,1,1,1,5,6,15,17,24,44,81,190,400,1213,885,1801,1621,2494,.,.
GBRTENW,2005,3,interm,3,71,0,0,0,0,0,0,0,0,0,0,0,2,1,5,10,26,49,70,72,79,60,68,29,.,.
GBRTENW,2005,3,interm,3,72,3,1,1,0,0,1,1,1,2,3,6,13,29,62,128,229,362,472,606,608,604,631,496,.,.
GBRTENW,2005,3,interm,3,73,24,4,1,1,2,1,1,4,4,5,12,11,28,39,81,188,488,1164,4184,2406,7363,5694,13801,.,.
GBRTENW,2005,3,interm,3,74,0,0,0,0,0,1,2,3,4,6,17,25,34,62,97,156,316,556,992,858,1232,1096,1754,.,.
GBRTENW,2005,3,interm,3,75,0,0,0,0,1,0,0,0,0,1,3,5,5,9,20,38,68,145,330,254,467,432,602,.,.
GBRTENW,2005,3,interm,3,76,34,2,0,1,2,3,1,4,5,15,20,36,55,105,200,408,787,1548,3186,2573,4282,3988,5418,.,.
GBRTENW,2005,3,interm,3,77,0,0,0,0,0,2,7,21,54,99,179,218,211,192,153,110,69,50,30,37,17,22,0,.,.
GBRTENW,2005,3,interm,3,78,0,0,0,0,0,0,1,2,10,22,30,46,50,67,84,103,118,140,96,111,70,80,31,.,.
GBRTENW,2005,3,interm,3,79,10,2,2,0,0,1,3,5,9,18,22,35,36,42,42,55,62,73,76,73,80,73,109,.,.
GBRTENW,2005,3,interm,3,80,0,0,0,0,0,1,0,0,0,1,3,6,8,19,41,54,130,237,593,435,875,730,1433,.,.
GBRTENW,2005,3,interm,3,81,0,0,0,0,0,1,2,3,5,7,13,18,16,26,38,54,97,131,258,244,282,275,309,.,.
GBRTENW,2005,3,interm,3,82,5,1,0,1,1,1,1,3,4,10,14,17,23,45,62,106,229,444,1448,1036,2183,1871,3386,.,.
GBRTENW,2005,3,interm,3,83,0,0,0,0,0,0,1,2,3,2,6,8,13,18,32,63,130,295,843,585,1304,1105,2073,.,.
GBRTENW,2005,3,interm,3,84,3,2,0,1,2,1,4,4,3,8,9,19,32,49,85,168,345,692,2003,1379,3119,2624,5029,.,.
GBRTENW,2005,3,interm,3,85,5,0,0,0,0,1,0,0,1,2,2,6,6,11,15,37,54,117,244,195,331,321,370,.,.
GBRTENW,2005,3,interm,3,86,2,0,0,0,1,1,0,1,4,6,5,10,15,32,54,111,223,520,1368,927,2157,1837,3392,.,.
GBRTENW,2005,3,interm,3,87,3,0,0,0,0,0,1,1,2,3,6,13,18,31,84,172,425,1042,3390,2200,5517,4738,8524,.,.
GBRTENW,2005,3,interm,3,88,2,0,0,0,0,0,0,1,0,1,2,1,3,4,8,17,23,67,143,118,187,177,226,.,.
GBRTENW,2005,3,interm,3,89,0,0,0,0,1,1,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2005,3,interm,3,90,2873,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2005,3,interm,3,91,1189,37,9,9,11,11,12,11,15,12,17,23,27,33,27,30,41,47,67,69,65,66,61,.,.
GBRTENW,2005,3,interm,3,92,272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2005,3,interm,3,93,3,8,8,20,102,108,68,61,57,51,44,47,42,41,39,52,67,115,118,114,125,134,91,.,.
GBRTENW,2005,3,interm,3,94,2,2,1,2,3,6,4,9,11,20,23,29,40,49,65,112,205,459,1118,816,1659,1431,2540,.,.
GBRTENW,2005,3,interm,3,95,3,5,2,2,5,3,2,3,3,2,5,5,5,4,4,5,7,3,1,2,0,0,0,.,.
GBRTENW,2005,3,interm,3,96,0,4,2,1,1,1,2,4,4,4,4,2,4,6,8,9,12,28,24,25,23,29,0,.,.
GBRTENW,2005,3,interm,3,97,0,0,0,0,1,1,3,3,7,7,6,7,4,4,3,0,0,0,0,0,0,0,0,.,.
GBRTENW,2005,3,interm,3,98,0,0,0,1,7,18,30,36,29,25,19,13,12,8,5,7,4,9,12,11,15,11,31,.,.
GBRTENW,2005,3,interm,3,99,44,5,1,5,3,4,7,5,6,8,7,10,8,8,8,17,30,38,87,59,137,121,202,.,.
GBRTENW,2005,3,interm,3,100,0,0,0,1,23,51,68,85,98,93,103,91,84,66,54,54,54,70,102,97,111,116,91,.,.
GBRTENW,2005,3,interm,3,101,5,1,1,0,4,5,6,4,3,2,3,3,2,1,1,1,1,3,4,2,9,7,16,.,.
GBRTENW,2005,3,interm,3,102,36,7,3,7,34,57,56,55,57,57,56,50,33,40,34,26,26,41,42,42,41,40,45,.,.
GBRTENW,2005,3,interm,3,103,8,0,1,0,1,1,1,1,2,2,1,3,7,8,16,25,33,61,82,72,101,88,151,.,.
GBRTENW,2005,3,interm,3,104,3,1,0,1,5,7,7,10,8,12,13,20,23,22,37,74,178,487,2062,1150,3694,2859,6915,.,.
GBRTENW,2006,3,interm,3,0,5128,226,102,127,351,467,547,712,998,1457,2287,3675,5658,8950,14427,23697,41024,70882,154792,117073,227238,201040,325097,.,.
GBRTENW,2006,3,interm,3,1,3,1,0,0,0,1,0,1,1,1,2,3,6,16,47,101,266,613,1772,1318,2643,2341,3769,.,.
GBRTENW,2006,3,interm,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13,21,61,43,97,87,134,.,.
GBRTENW,2006,3,interm,3,3,3,0,0,0,1,1,2,2,2,4,6,5,6,8,13,27,39,60,67,66,70,72,60,.,.
GBRTENW,2006,3,interm,3,4,42,5,1,1,1,1,1,3,5,6,10,14,19,35,48,112,192,398,814,663,1103,998,1495,.,.
GBRTENW,2006,3,interm,3,5,31,8,1,1,3,1,0,1,1,2,2,2,5,6,4,10,14,40,75,61,102,94,133,.,.
GBRTENW,2006,3,interm,3,6,2,0,0,0,1,0,5,8,9,10,9,5,5,4,3,3,1,0,0,0,0,0,0,.,.
GBRTENW,2006,3,interm,3,7,0,0,0,0,0,0,1,1,3,2,6,10,8,7,8,11,10,6,5,6,3,4,0,.,.
GBRTENW,2006,3,interm,3,8,20,3,2,1,0,1,1,2,2,2,2,3,2,9,7,11,16,22,50,23,102,90,147,.,.
GBRTENW,2006,3,interm,3,9,5,1,0,1,1,0,0,1,2,2,3,3,5,9,6,13,13,16,15,13,20,18,29,.,.
GBRTENW,2006,3,interm,3,10,0,0,0,1,1,1,2,3,5,9,19,40,58,76,93,100,96,137,222,191,281,257,374,.,.
GBRTENW,2006,3,interm,3,11,0,0,0,0,0,0,1,1,5,14,39,81,149,223,329,443,641,825,938,947,921,943,841,.,.
GBRTENW,2006,3,interm,3,12,0,0,0,0,0,1,1,3,7,13,21,33,61,99,182,321,514,668,894,877,927,923,941,.,.
GBRTENW,2006,3,interm,3,13,0,0,0,0,1,1,4,6,10,18,43,67,135,209,370,575,910,1268,1995,1843,2288,2310,2206,.,.
GBRTENW,2006,3,interm,3,14,0,0,0,0,0,1,3,3,4,12,27,57,107,144,256,348,495,622,895,797,1083,1044,1228,.,.
GBRTENW,2006,3,interm,3,15,0,1,0,0,0,1,2,3,4,6,18,35,50,84,141,199,269,326,352,360,336,340,324,.,.
GBRTENW,2006,3,interm,3,16,0,0,0,0,0,0,0,2,4,10,34,71,136,231,355,470,648,811,1002,997,1012,1010,1018,.,.
GBRTENW,2006,3,interm,3,17,0,0,0,0,0,0,1,1,2,8,16,23,48,92,142,186,294,456,684,598,850,820,959,.,.
GBRTENW,2006,3,interm,3,18,0,0,0,0,0,0,0,0,1,2,5,11,21,31,33,41,60,76,84,68,114,104,155,.,.
GBRTENW,2006,3,interm,3,19,0,0,0,0,0,1,1,5,13,51,128,300,595,1058,1664,2283,3246,3707,3270,3593,2650,2763,2227,.,.
GBRTENW,2006,3,interm,3,20,0,0,0,0,1,2,4,10,13,19,22,34,44,72,95,126,159,196,348,280,480,386,830,.,.
GBRTENW,2006,3,interm,3,21,0,0,0,0,0,0,4,15,50,86,146,214,300,367,412,547,770,1096,2182,1704,3098,2626,4863,.,.
GBRTENW,2006,3,interm,3,22,0,0,0,0,0,1,6,9,12,14,17,22,17,26,22,34,50,68,102,91,124,121,135,.,.
GBRTENW,2006,3,interm,3,23,0,0,0,0,0,0,0,0,1,2,6,16,35,42,77,105,142,166,272,247,319,292,420,.,.
GBRTENW,2006,3,interm,3,24,0,0,0,0,0,0,1,3,5,12,25,59,107,165,203,273,333,383,453,450,459,453,481,.,.
GBRTENW,2006,3,interm,3,25,0,0,0,0,0,0,0,0,0,1,4,15,55,124,308,578,1035,1636,2477,2290,2838,2847,2802,.,.
GBRTENW,2006,3,interm,3,26,0,0,0,0,0,1,1,2,3,4,6,7,12,12,23,42,47,87,165,118,257,229,359,.,.
GBRTENW,2006,3,interm,3,27,0,0,0,0,0,0,0,1,2,3,9,19,43,84,166,260,452,725,1095,970,1334,1292,1491,.,.
GBRTENW,2006,3,interm,3,28,3,1,1,1,1,1,1,2,3,10,24,44,76,114,173,246,310,380,453,459,440,447,412,.,.
GBRTENW,2006,3,interm,3,29,5,11,8,9,7,9,8,20,26,33,43,70,106,130,181,181,197,197,142,154,117,141,29,.,.
GBRTENW,2006,3,interm,3,30,6,9,6,8,9,7,7,12,10,16,20,39,51,104,150,246,361,493,729,680,822,806,882,.,.
GBRTENW,2006,3,interm,3,31,0,1,2,1,5,6,6,9,21,20,36,62,112,202,329,470,673,879,1034,1003,1094,1147,897,.,.
GBRTENW,2006,3,interm,3,32,0,0,0,0,0,0,1,1,1,2,3,7,15,21,40,62,78,152,192,202,173,176,163,.,.
GBRTENW,2006,3,interm,3,33,5,10,5,9,11,12,16,19,24,47,69,132,256,441,689,978,1517,2111,2791,2546,3261,3277,3200,.,.
GBRTENW,2006,3,interm,3,34,14,5,2,1,3,2,4,5,5,9,13,18,31,55,92,154,297,495,937,783,1233,1208,1329,.,.
GBRTENW,2006,3,interm,3,35,0,0,0,0,2,5,5,7,11,17,21,34,47,75,158,295,488,841,1790,1291,2750,2343,4273,.,.
GBRTENW,2006,3,interm,3,36,2,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,6,9,24,26,20,21,15,.,.
GBRTENW,2006,3,interm,3,37,76,10,7,7,6,9,9,8,9,10,15,22,24,30,43,58,93,153,425,268,726,556,1357,.,.
GBRTENW,2006,3,interm,3,38,30,4,1,1,1,3,2,4,4,6,6,8,18,17,26,41,65,122,327,195,580,489,921,.,.
GBRTENW,2006,3,interm,3,39,0,0,0,0,0,0,0,0,0,0,1,2,7,19,65,203,683,2135,8539,5337,14689,12581,22561,.,.
GBRTENW,2006,3,interm,3,40,0,0,0,0,1,0,2,2,8,12,16,16,25,15,14,9,7,6,6,7,3,4,0,.,.
GBRTENW,2006,3,interm,3,41,0,0,0,0,6,22,43,40,40,23,14,10,1,1,0,0,1,0,1,0,3,0,15,.,.
GBRTENW,2006,3,interm,3,42,0,0,0,0,1,1,0,1,1,1,1,2,1,3,3,9,14,52,121,76,208,196,253,.,.
GBRTENW,2006,3,interm,3,43,48,2,1,0,2,2,3,4,11,21,39,67,87,125,146,214,232,245,165,189,119,115,133,.,.
GBRTENW,2006,3,interm,3,44,0,0,0,1,0,0,0,0,0,0,1,2,3,16,67,198,449,939,1438,1336,1634,1683,1451,.,.
GBRTENW,2006,3,interm,3,45,14,6,1,1,0,0,1,0,0,1,1,6,14,35,73,161,386,940,2567,1932,3787,3467,4981,.,.
GBRTENW,2006,3,interm,3,46,9,3,4,4,10,14,12,17,18,24,22,25,17,25,21,28,31,57,101,81,138,123,194,.,.
GBRTENW,2006,3,interm,3,47,80,20,8,12,25,19,10,10,12,17,27,28,35,41,61,79,93,161,233,193,310,282,416,.,.
GBRTENW,2006,3,interm,3,48,2,0,0,0,0,1,0,2,1,2,2,6,6,17,41,61,106,178,288,252,357,345,403,.,.
GBRTENW,2006,3,interm,3,49,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,8,20,83,533,212,1150,836,2324,.,.
GBRTENW,2006,3,interm,3,50,0,0,0,0,0,0,1,1,4,8,13,27,41,59,91,149,282,525,1071,861,1474,1388,1795,.,.
GBRTENW,2006,3,interm,3,51,0,0,0,0,0,2,4,12,29,70,140,230,391,631,1073,1826,3141,5249,9449,8245,11763,11373,13219,.,.
GBRTENW,2006,3,interm,3,52,0,0,0,0,0,0,2,10,21,58,113,219,330,522,778,1209,1796,2612,4006,3632,4723,4655,4978,.,.
GBRTENW,2006,3,interm,3,53,2,0,0,0,0,0,0,4,8,25,51,111,186,358,681,1314,2619,4979,12306,9133,18400,16244,26455,.,.
GBRTENW,2006,3,interm,3,54,11,2,1,1,2,1,3,6,8,11,17,28,36,62,111,184,334,527,1050,875,1385,1316,1646,.,.
GBRTENW,2006,3,interm,3,55,0,0,0,0,1,0,1,4,4,4,9,17,28,39,74,158,314,640,1372,1171,1759,1615,2296,.,.
GBRTENW,2006,3,interm,3,56,0,0,0,1,0,0,1,1,1,1,2,0,2,0,0,1,0,3,24,13,47,43,59,.,.
GBRTENW,2006,3,interm,3,57,6,0,0,0,0,0,0,1,2,1,4,9,17,28,79,195,490,1255,4762,2878,8381,6830,14177,.,.
GBRTENW,2006,3,interm,3,58,55,7,4,6,12,12,16,18,27,35,45,61,76,110,152,255,446,926,3348,1970,5993,4945,9907,.,.
GBRTENW,2006,3,interm,3,59,5,0,1,1,4,3,7,17,27,43,79,110,119,178,242,362,635,992,1466,1367,1657,1586,1922,.,.
GBRTENW,2006,3,interm,3,60,2,0,0,0,0,1,2,3,2,5,10,22,24,53,94,186,403,805,1998,1556,2849,2673,3505,.,.
GBRTENW,2006,3,interm,3,61,17,1,1,0,1,0,0,1,3,8,16,35,69,163,406,1094,2664,6094,17814,12451,28115,24672,40976,.,.
GBRTENW,2006,3,interm,3,62,0,0,0,0,0,0,0,0,0,0,1,1,2,4,16,42,122,298,874,646,1314,1151,1920,.,.
GBRTENW,2006,3,interm,3,63,0,1,1,0,1,1,3,6,5,12,17,26,73,150,331,633,1202,2010,3683,3139,4728,4409,5920,.,.
GBRTENW,2006,3,interm,3,64,2,0,0,1,1,3,5,5,15,16,31,41,55,76,127,235,361,528,998,871,1242,1148,1595,.,.
