country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2010,1,interm,3,30,2268.61,2.08,9.49,4.1,10.17,20.48,14.41,25.7,15.32,20.38,19.52,44.74,54.65,90.71,184.94,251.76,376.8,378.53,382.53,362.32,251.66,110.66,82.45,28.21,.,.
GBRTENW,2010,1,interm,3,31,3596.07,1.04,1.05,1.03,4.07,4.1,8.23,20.56,24.51,31.59,46.23,67.1,122.46,168.32,366.86,411.23,543.15,638.9,562.25,573.39,407.3,166.09,142.22,23.87,.,.
GBRTENW,2010,1,interm,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2010,1,interm,3,33,7898.49,1.04,8.44,8.21,10.17,25.6,24.69,21.59,30.64,50.95,88.34,152.51,225.68,370.92,719.66,924.77,1161.47,1286.81,1345.38,1441.63,1005.62,436.01,352.46,83.55,.,.
GBRTENW,2010,1,interm,3,34,1547.25,3.12,5.27,3.08,3.05,2.05,3.09,4.11,8.17,9.17,16.44,18.3,31.37,46.36,84.43,109.33,189.4,240.34,317.27,452.9,278.95,173.96,137.07,36.89,.,.
GBRTENW,2010,1,interm,3,35,2419.71,0,0,1.03,0,5.12,10.29,13.37,16.34,24.45,41.09,55.92,59.71,74.59,114.58,160.48,260.55,368.52,468.88,744.8,443.69,301.11,215.39,85.72,.,.
GBRTENW,2010,1,interm,3,36,32.33,0,0,0,0,0,0,0,0,3.06,1.03,2.03,2.02,1.01,0,4.01,5.01,5.01,3.01,6.14,5.05,1.09,0,1.09,.,.
GBRTENW,2010,1,interm,3,37,841.85,39.49,11.6,11.29,5.08,6.14,23.67,18.51,19.4,24.45,35.95,39.65,41.49,60.48,54.28,58.17,82.17,81.11,88.35,140.54,79.84,60.7,42.25,18.45,.,.
GBRTENW,2010,1,interm,3,38,421.43,9.35,7.38,0,4.07,3.07,8.23,9.25,6.13,6.11,18.49,12.2,17.2,21.17,35.18,32.1,42.09,42.06,53.21,94.13,56.6,37.54,28.86,8.68,.,.
GBRTENW,2010,1,interm,3,39,5310.71,0,0,0,0,0,0,0,0,0,4.11,7.12,5.06,12.1,34.17,103.31,255.54,608.86,1203.82,3076.62,1666.61,1410.02,1016.15,393.87,.,.
GBRTENW,2010,1,interm,3,40,389.91,0,0,0,0,1.02,3.09,3.08,11.23,15.28,61.63,57.95,50.6,57.45,66.34,27.08,22.05,5.01,3.01,5.07,4.04,1.03,1.03,0,.,.
GBRTENW,2010,1,interm,3,41,519.9,0,0,0,0,6.14,30.87,74.02,108.26,129.4,68.82,54.9,21.25,13.1,4.02,2.01,2,1,3.01,1.09,0,1.09,0,1.09,.,.
GBRTENW,2010,1,interm,3,42,88.08,1.04,0,0,0,1.02,2.06,4.11,0,2.04,4.11,0,4.05,3.02,1.01,5.02,5.01,12.02,22.09,21.49,13.14,8.35,6.18,2.17,.,.
GBRTENW,2010,1,interm,3,43,1626.43,15.59,2.11,1.03,1.02,2.05,0,1.03,9.19,20.38,42.12,80.32,102.22,143.13,221.12,221.66,248.53,230.32,173.7,110.93,84.9,26.04,20.61,5.43,.,.
GBRTENW,2010,1,interm,3,44,3057.4,0,1.05,0,0,1.02,0,0,1.02,0,0,3.05,4.05,6.05,49.25,116.35,303.64,693.98,872.49,1005.45,706.46,298.98,255.58,43.4,.,.
GBRTENW,2010,1,interm,3,45,2292.93,3.12,11.6,2.05,3.05,0,0,0,0,1.02,1.03,1.02,8.1,10.08,44.22,80.24,168.36,386.54,590.36,982.15,617.52,364.62,286.5,78.12,.,.
GBRTENW,2010,1,interm,3,46,550.47,3.12,3.16,5.13,7.12,17.41,23.67,29.81,30.64,47.89,56.5,56.94,33.4,42.33,32.16,29.09,31.07,26.04,28.11,46.9,31.33,15.57,13.4,2.17,.,.
GBRTENW,2010,1,interm,3,47,1100.24,19.75,12.65,17.44,13.22,37.88,43.22,34.95,15.32,21.4,42.12,54.9,40.48,75.59,95.49,87.26,111.24,105.15,138.55,133.63,91.97,41.66,32.98,8.68,.,.
GBRTENW,2010,1,interm,3,48,305.73,0,0,0,0,0,0,0,0,2.04,2.05,4.07,2.02,13.1,14.07,22.07,55.12,53.07,48.19,89.92,58.62,31.3,23.7,7.6,.,.
GBRTENW,2010,1,interm,3,49,250.83,0,0,0,0,0,0,1.03,0,0,1.03,1.02,2.02,1.01,5.03,6.02,9.02,14.02,38.15,172.49,71.76,100.73,64.93,35.81,.,.
GBRTENW,2010,1,interm,3,50,1724.53,0,0,0,0,0,0,1.03,7.15,10.19,25.68,48.8,63.76,79.63,150.77,176.53,171.36,232.33,286.15,471.17,310.28,160.89,117.49,43.4,.,.
GBRTENW,2010,1,interm,3,51,15202.71,1.04,0,0,1.02,1.02,6.17,17.48,24.51,74.38,170.52,386.35,571.8,758.97,1231.26,1468.4,1809.84,2347.3,2675.71,3656.93,2365.99,1290.94,990.38,300.56,.,.
GBRTENW,2010,1,interm,3,52,11124.2,0,0,0,0,0,4.12,13.37,12.26,64.19,175.66,312.13,518.16,752.92,1132.76,1220.66,1480.14,1716.41,1679.72,2041.7,1380.58,661.12,527.66,133.46,.,.
GBRTENW,2010,1,interm,3,53,14770.92,0,0,0,0,0,0,3.08,8.17,24.45,78.07,127.09,258.07,427.36,819.16,1025.07,1584.36,2252.17,3088.36,5075.49,2977.45,2098.04,1568.54,529.5,.,.
GBRTENW,2010,1,interm,3,54,1360.84,0,4.22,0,0,1.02,4.12,3.08,5.11,10.19,22.6,33.55,45.54,67.53,129.66,134.4,158.34,209.29,236.95,295.23,193.04,102.19,78.32,23.87,.,.
GBRTENW,2010,1,interm,3,55,1921.8,1.04,0,1.03,0,2.05,2.06,0,4.09,12.23,8.22,23.38,27.33,40.32,84.43,103.31,176.37,310.44,423.7,701.83,454.8,247.02,191.69,55.34,.,.
GBRTENW,2010,1,interm,3,56,65.24,0,0,2.05,1.02,4.1,2.06,7.2,8.17,4.08,10.27,2.03,3.04,2.02,3.02,2.01,0,4.01,3.01,7.17,2.02,5.15,5.15,0,.,.
GBRTENW,2010,1,interm,3,57,3403.1,1.04,2.11,0,1.02,0,0,1.03,3.06,2.04,7.19,10.17,17.2,33.26,70.36,135.41,204.43,363.51,707.83,1843.44,922.75,920.69,625.56,295.13,.,.
GBRTENW,2010,1,interm,3,58,3724.44,12.47,14.76,2.05,6.1,17.41,20.58,27.76,60.26,74.38,122.24,152.51,135.61,150.18,256.3,265.8,319.68,419.59,525.1,1141.67,588.21,553.45,388.53,164.93,.,.
GBRTENW,2010,1,interm,3,59,3405.76,1.04,0,0,2.03,7.17,7.2,5.14,26.55,56.04,86.29,127.09,172.05,210.66,279.42,294.88,400.85,494.7,539.16,695.5,476.03,219.47,179.32,40.15,.,.
GBRTENW,2010,1,interm,3,60,1791.89,0,0,1.03,0,2.05,1.03,1.03,9.19,10.19,19.52,28.47,46.55,73.58,76.39,137.41,186.4,262.37,335.34,601.36,356.77,244.59,176.23,68.36,.,.
GBRTENW,2010,1,interm,3,61,11470.19,5.2,3.16,1.03,2.03,1.02,0,2.06,3.06,5.09,13.35,23.38,44.53,96.76,214.09,484.45,949.01,1651.32,2611.45,5359.18,3093.68,2265.49,1664.38,601.11,.,.
GBRTENW,2010,1,interm,3,62,485.73,0,0,0,0,0,0,0,0,1.02,2.05,2.03,6.07,4.03,12.06,21.06,34.07,79.11,117.47,206.74,114.21,92.54,76.26,16.28,.,.
GBRTENW,2010,1,interm,3,63,5454.98,1.04,0,0,1.02,2.05,4.12,7.2,9.19,21.4,38.01,53.89,45.54,134.05,269.37,439.32,743.58,1052.48,1134.54,1498.2,1019.77,478.43,371.01,107.42,.,.
GBRTENW,2010,1,interm,3,64,1656.48,1.04,0,0,0,0,6.17,12.34,14.3,31.59,50.33,70.15,96.14,103.82,144.74,184.55,190.4,242.34,224.9,283.66,194.05,89.61,70.08,19.53,.,.
GBRTENW,2010,1,interm,3,65,89.49,3.12,5.27,0,4.07,1.02,3.09,3.08,4.09,7.13,5.14,11.18,13.16,5.04,4.02,7.02,6.01,3,2.01,2.04,1.01,1.03,1.03,0,.,.
GBRTENW,2010,1,interm,3,66,10726.39,12.47,12.65,2.05,2.03,5.12,12.35,11.31,22.47,42.79,66.77,108.79,103.23,197.55,335.71,428.28,713.51,1148.62,1947.79,5552.88,2631.8,2921.08,1906.57,1014.51,.,.
GBRTENW,2010,1,interm,3,67,1012.78,5.2,4.22,2.05,1.02,2.05,1.03,0,0,0,5.14,5.08,17.2,14.11,35.18,32.1,67.14,116.16,194.78,510.32,266.82,243.51,155.62,87.89,.,.
GBRTENW,2010,1,interm,3,68,273.24,0,3.16,2.05,2.03,2.05,6.17,7.2,1.02,7.13,10.27,9.15,16.19,12.1,11.06,16.05,13.03,35.05,30.12,89.4,43.46,45.94,34.01,11.94,.,.
GBRTENW,2010,1,interm,3,69,12967.57,0,0,1.03,1.02,0,1.03,0,1.02,8.15,24.65,48.8,127.52,330.6,764.89,1135.41,1742.7,2294.23,2817.27,3669.26,2467.06,1202.19,945.04,257.15,.,.
GBRTENW,2010,1,interm,3,70,1525.79,2.08,0,1.03,1.02,2.05,3.09,6.17,4.09,3.06,22.6,18.3,15.18,35.28,52.27,86.26,110.23,215.3,313.25,634.55,340.6,293.95,207.15,86.8,.,.
GBRTENW,2010,1,interm,3,71,338.57,0,0,0,0,0,0,0,0,0,1.03,0,3.04,8.06,15.08,23.07,44.09,73.1,77.31,93.79,65.69,28.1,22.67,5.43,.,.
GBRTENW,2010,1,interm,3,72,2475.78,1.04,2.11,0,0,0,1.03,3.08,3.06,5.09,15.41,16.27,31.37,76.6,129.66,225.68,381.81,518.73,517.07,547.76,375.97,171.79,137.07,34.72,.,.
GBRTENW,2010,1,interm,3,73,2549.64,4.16,4.22,3.08,2.03,1.02,1.03,3.08,4.09,5.09,13.35,19.32,26.31,51.4,75.38,103.31,188.4,314.44,478.92,1250.99,617.52,633.47,414.29,219.18,.,.
GBRTENW,2010,1,interm,3,74,1249.93,0,0,0,0,1.02,3.09,0,4.09,6.11,24.65,28.47,49.59,56.44,118.6,103.31,152.32,163.23,215.86,323.13,203.15,119.99,90.69,29.3,.,.
GBRTENW,2010,1,interm,3,75,421.39,1.04,3.16,1.03,0,0,0,1.03,1.02,0,2.05,4.07,9.11,11.09,15.08,34.1,54.11,60.08,86.35,138.07,86.92,51.15,38.13,13.02,.,.
GBRTENW,2010,1,interm,3,76,3187.93,5.2,2.11,6.16,0,4.1,4.12,2.06,5.11,11.21,23.63,33.55,50.6,89.71,200.02,223.67,319.68,528.74,663.66,1014.64,614.49,400.15,332.88,67.27,.,.
GBRTENW,2010,1,interm,3,77,3124.24,0,0,0,0,1.02,4.12,25.7,70.47,167.1,320.5,454.47,472.62,505.98,473.41,325.98,157.33,95.13,32.13,18.29,16.17,2.12,1.03,1.09,.,.
GBRTENW,2010,1,interm,3,78,961.76,0,0,0,0,0,0,3.08,14.3,19.36,50.33,82.35,85.01,115.91,133.68,124.37,116.25,98.14,67.27,51.7,43.46,8.24,8.24,0,.,.
GBRTENW,2010,1,interm,3,79,688.36,2.08,0,0,1.02,1.02,1.03,0,11.23,24.45,51.36,63.04,62.75,68.54,78.4,78.23,79.17,72.1,46.18,47.76,37.4,10.36,9.28,1.09,.,.
GBRTENW,2010,1,interm,3,80,719.9,0,0,0,0,0,1.03,0,0,2.04,4.11,6.1,11.13,33.26,29.15,62.19,68.14,116.16,159.64,226.95,140.48,86.46,68.02,18.45,.,.
GBRTENW,2010,1,interm,3,81,586.6,0,0,0,0,0,2.06,4.11,16.34,21.4,32.87,32.53,40.48,40.32,68.35,50.15,52.11,80.11,59.24,86.53,62.66,23.87,20.61,3.26,.,.
GBRTENW,2010,1,interm,3,82,1351.94,4.16,1.05,2.05,0,3.07,3.09,1.03,4.09,20.38,16.44,24.4,38.46,45.36,88.45,75.23,112.24,177.25,235.94,499.27,279.96,219.31,161.8,57.51,.,.
GBRTENW,2010,1,interm,3,83,635.31,0,0,0,0,0,1.03,1.03,2.04,3.06,5.14,7.12,11.13,27.21,27.14,36.11,64.14,109.15,121.49,219.54,120.27,99.27,72.14,27.13,.,.
GBRTENW,2010,1,interm,3,84,1366.68,1.04,1.05,0,0,1.02,2.06,6.17,6.13,9.17,18.49,22.37,28.34,38.3,61.31,89.27,127.27,185.26,291.17,478.27,263.79,214.48,150.46,64.02,.,.
GBRTENW,2010,1,interm,3,85,394.33,3.12,0,1.03,0,0,1.03,0,4.09,2.04,2.05,10.17,6.07,15.12,21.11,18.05,42.09,46.06,74.3,148,91.97,56.03,48.44,7.6,.,.
GBRTENW,2010,1,interm,3,86,1236.4,1.04,1.05,0,1.02,0,0,0,3.06,6.11,8.22,4.07,21.25,22.17,39.2,50.15,82.17,171.24,262.05,563.59,297.14,266.45,193.75,72.7,.,.
GBRTENW,2010,1,interm,3,87,3105.33,2.08,1.05,0,0,3.07,2.06,1.03,0,2.04,12.33,13.22,16.19,26.21,64.33,105.32,179.38,404.57,705.82,1566.64,790.35,776.29,545.18,231.11,.,.
GBRTENW,2010,1,interm,3,88,232.98,0,0,0,0,0,0,0,0,0,0,3.05,2.02,2.02,8.04,7.02,20.04,21.03,54.22,115.54,57.61,57.93,32.98,24.96,.,.
GBRTENW,2010,1,interm,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2010,1,interm,3,90,974.85,967.56,4.22,1.03,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2010,1,interm,3,91,921.84,409.47,41.12,11.29,12.2,19.45,24.69,27.76,15.32,20.38,24.65,32.53,46.55,51.4,46.23,37.11,30.06,22.03,23.09,26.47,19.2,7.27,6.18,1.09,.,.
GBRTENW,2010,1,interm,3,92,97.78,91.46,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2010,1,interm,3,93,1410.29,0,8.44,9.24,21.36,153.58,197.56,142.9,108.26,106.98,111.97,100.65,93.11,58.46,69.35,43.13,40.09,47.07,47.19,50.98,36.38,14.59,11.34,3.26,.,.
GBRTENW,2010,1,interm,3,94,1876.38,3.12,1.05,0,1.02,12.29,15.43,16.45,17.36,43.81,49.31,51.85,72.87,72.57,90.46,121.36,139.3,236.33,329.32,602.48,373.95,228.53,172.11,56.42,.,.
GBRTENW,2010,1,interm,3,95,173.04,1.04,7.38,4.1,3.05,16.38,16.46,10.28,14.3,10.19,9.25,14.23,14.17,7.06,10.05,6.02,10.02,12.02,5.02,2.02,2.02,0,0,0,.,.
GBRTENW,2010,1,interm,3,96,124.54,0,2.11,2.05,1.02,1.02,5.14,2.06,6.13,7.13,6.16,5.08,10.12,11.09,13.07,9.03,9.02,10.01,14.06,10.24,6.06,4.18,3.09,1.09,.,.
GBRTENW,2010,1,interm,3,97,224.42,0,0,0,0,3.07,6.17,7.2,20.43,27.51,25.68,39.65,32.39,22.17,17.09,6.02,9.02,6.01,1,1.01,1.01,0,0,0,.,.
GBRTENW,2010,1,interm,3,98,965.33,3.12,0,0,1.02,18.43,77.17,116.17,171.57,150.8,145.87,109.81,58.7,33.26,25.13,19.06,12.03,9.01,8.03,6.16,4.04,2.12,1.03,1.09,.,.
GBRTENW,2010,1,interm,3,99,389.91,7.27,13.71,3.08,11.19,13.31,36.01,29.81,23.49,25.47,25.68,20.33,20.24,16.13,20.1,10.03,23.05,27.04,26.1,37.85,25.27,12.58,8.24,4.34,.,.
GBRTENW,2010,1,interm,3,100,2656.68,0,0,0,1.02,55.29,197.56,176.83,225.7,278.16,340.01,318.23,256.05,228.8,190.97,99.3,85.18,80.11,68.27,55.2,31.33,23.87,20.61,3.26,.,.
GBRTENW,2010,1,interm,3,101,54.15,0,2.11,1.03,1.02,3.07,11.32,6.17,7.15,4.08,3.08,5.08,2.02,0,2.01,2.01,3.01,1,0,0,0,0,0,0,.,.
GBRTENW,2010,1,interm,3,102,822.43,3.12,0,0,6.1,20.48,59.68,79.16,75.57,97.81,108.89,79.3,77.93,64.51,49.25,23.07,23.05,13.02,21.08,20.41,13.14,7.27,6.18,1.09,.,.
GBRTENW,2010,1,interm,3,103,220.26,1.04,0,3.08,1.02,2.05,2.06,0,4.09,5.09,5.14,4.07,6.07,9.07,24.12,16.05,24.05,34.05,30.12,49.1,32.34,16.76,11.34,5.43,.,.
GBRTENW,2010,1,interm,3,104,1898.52,14.55,13.71,4.1,9.15,57.34,96.72,71.97,76.6,64.19,92.45,94.55,82.99,92.73,84.43,67.2,80.17,129.18,209.84,556.65,282.99,273.66,180.35,93.31,.,.
GBRTENW,2011,1,interm,3,0,234660,1845,278,162,163,557,958,1165,1453,2197,3514,5005,6878,9726,15766,19867,26277,33466,40705,64678,37624,27054,20414,6640,.,.
GBRTENW,2011,1,interm,3,1,373.82,2.07,2.04,1.01,0,0,0,0,1.03,0,2.05,1.02,2.02,6.04,10.05,12.04,29.06,47.07,77.31,181.01,102.07,78.94,51.59,27.34,.,.
GBRTENW,2011,1,interm,3,2,269.58,4.15,3.05,0,0,0,0,0,1.03,2.05,0,6.09,5.05,2.01,9.05,19.06,24.05,42.07,54.22,97.69,45.48,52.21,41.27,10.94,.,.
GBRTENW,2011,1,interm,3,3,176.8,0,0,0,0,2.04,2.04,0,4.12,2.05,1.02,11.17,10.11,11.07,14.07,8.03,17.04,22.03,29.12,42.89,27.29,15.6,13.41,2.19,.,.
GBRTENW,2011,1,interm,3,4,878.69,9.33,6.11,1.01,0,2.04,0,1.03,2.06,10.26,10.23,12.18,21.23,24.16,36.19,56.19,72.16,126.2,171.69,316.63,175.85,140.78,114.53,26.25,.,.
GBRTENW,2011,1,interm,3,5,144.92,14.51,16.29,4.02,2.04,1.02,4.08,3.09,0,0,0,4.06,5.05,5.03,12.06,12.04,11.02,14.02,14.06,22.51,12.13,10.38,9.29,1.09,.,.
GBRTENW,2011,1,interm,3,6,144.15,0,0,0,0,0,1.02,8.25,10.29,9.24,25.57,19.29,28.3,9.06,17.09,7.02,6.01,1,2.01,0,0,0,0,0,.,.
GBRTENW,2011,1,interm,3,7,144.35,0,0,0,0,0,0,0,0,8.21,11.25,20.3,17.18,25.17,23.12,16.05,6.01,11.02,4.02,2.02,2.02,0,0,0,.,.
GBRTENW,2011,1,interm,3,8,167.33,11.4,13.24,2.01,0,1.02,3.06,2.06,4.12,3.08,2.05,9.14,10.11,14.09,13.07,22.07,13.03,12.02,10.04,21.73,9.1,12.63,8.25,4.37,.,.
GBRTENW,2011,1,interm,3,9,121.87,0,0,0,0,0,0,1.03,0,3.08,2.05,5.08,5.05,18.12,11.06,8.03,21.05,15.02,17.07,15.24,11.12,4.13,4.13,0,.,.
GBRTENW,2011,1,interm,3,10,1312.4,0,0,1.01,2.04,1.02,0,3.09,4.12,8.21,24.55,58.87,110.19,165.09,228.17,205.68,167.37,124.19,92.37,116.43,80.85,35.58,26.83,8.75,.,.
GBRTENW,2011,1,interm,3,11,4518.4,0,0,0,0,0,0,0,3.09,10.26,49.1,112.67,220.37,329.17,591.04,700.33,660.46,677.05,615.48,549.39,373.94,175.45,138.27,37.19,.,.
GBRTENW,2011,1,interm,3,12,2651.35,0,0,0,0,0,1.02,2.06,8.23,13.34,27.62,41.62,73.79,124.82,170.88,302,412.91,490.76,482.95,499.34,340.58,158.76,124.85,33.91,.,.
GBRTENW,2011,1,interm,3,13,4423,0,0,0,0,1.02,4.08,6.19,11.32,13.34,33.76,78.16,99.07,191.26,355.83,498.66,655.45,798.24,776.13,900.52,606.38,294.14,238.36,55.78,.,.
GBRTENW,2011,1,interm,3,14,3209.52,0,0,0,0,0,2.04,1.03,12.35,15.39,28.64,66.99,109.17,209.38,323.66,392.3,481.06,493.77,500.01,573.71,386.06,187.65,153.74,33.91,.,.
GBRTENW,2011,1,interm,3,15,2133.38,1.04,2.04,0,0,1.02,0,3.09,6.17,7.18,17.39,42.63,99.07,156.03,226.16,306.02,342.76,349.54,323.3,249.94,162.71,87.23,77.39,9.84,.,.
