country,year,sex,list,cause,cdr
GBRTENW,2007,1,interm,100,95
GBRTENW,2007,1,interm,101,2
GBRTENW,2007,1,interm,102,32
GBRTENW,2007,1,interm,103,8
GBRTENW,2007,1,interm,104,73
GBRTENW,2008,1,interm,0,9034
GBRTENW,2008,1,interm,1,35
GBRTENW,2008,1,interm,2,1
GBRTENW,2008,1,interm,3,8
GBRTENW,2008,1,interm,4,35
GBRTENW,2008,1,interm,5,7
GBRTENW,2008,1,interm,6,6
GBRTENW,2008,1,interm,7,6
GBRTENW,2008,1,interm,8,7
GBRTENW,2008,1,interm,9,4
GBRTENW,2008,1,interm,10,43
GBRTENW,2008,1,interm,11,165
GBRTENW,2008,1,interm,12,106
GBRTENW,2008,1,interm,13,172
GBRTENW,2008,1,interm,14,116
GBRTENW,2008,1,interm,15,67
GBRTENW,2008,1,interm,16,126
GBRTENW,2008,1,interm,17,63
GBRTENW,2008,1,interm,18,22
GBRTENW,2008,1,interm,19,644
GBRTENW,2008,1,interm,20,48
GBRTENW,2008,1,interm,21,2
GBRTENW,2008,1,interm,22,0
GBRTENW,2008,1,interm,23,0
GBRTENW,2008,1,interm,24,0
GBRTENW,2008,1,interm,25,344
GBRTENW,2008,1,interm,26,6
GBRTENW,2008,1,interm,27,110
GBRTENW,2008,1,interm,28,75
GBRTENW,2008,1,interm,29,71
GBRTENW,2008,1,interm,30,84
GBRTENW,2008,1,interm,31,137
GBRTENW,2008,1,interm,32,21
GBRTENW,2008,1,interm,33,278
GBRTENW,2008,1,interm,34,61
GBRTENW,2008,1,interm,35,99
GBRTENW,2008,1,interm,36,1
GBRTENW,2008,1,interm,37,29
GBRTENW,2008,1,interm,38,15
GBRTENW,2008,1,interm,39,178
GBRTENW,2008,1,interm,40,13
GBRTENW,2008,1,interm,41,27
GBRTENW,2008,1,interm,42,4
GBRTENW,2008,1,interm,43,56
GBRTENW,2008,1,interm,44,105
GBRTENW,2008,1,interm,45,81
GBRTENW,2008,1,interm,46,23
GBRTENW,2008,1,interm,47,40
GBRTENW,2008,1,interm,48,12
GBRTENW,2008,1,interm,49,8
GBRTENW,2008,1,interm,50,60
GBRTENW,2008,1,interm,51,626
GBRTENW,2008,1,interm,52,435
GBRTENW,2008,1,interm,53,570
GBRTENW,2008,1,interm,54,52
GBRTENW,2008,1,interm,55,69
GBRTENW,2008,1,interm,56,2
GBRTENW,2008,1,interm,57,131
GBRTENW,2008,1,interm,58,131
GBRTENW,2008,1,interm,59,123
GBRTENW,2008,1,interm,60,69
GBRTENW,2008,1,interm,61,462
GBRTENW,2008,1,interm,62,18
GBRTENW,2008,1,interm,63,218
GBRTENW,2008,1,interm,64,56
GBRTENW,2008,1,interm,65,1
GBRTENW,2008,1,interm,66,438
GBRTENW,2008,1,interm,67,38
GBRTENW,2008,1,interm,68,12
GBRTENW,2008,1,interm,69,505
GBRTENW,2008,1,interm,70,55
GBRTENW,2008,1,interm,71,11
GBRTENW,2008,1,interm,72,82
GBRTENW,2008,1,interm,73,97
GBRTENW,2008,1,interm,74,53
GBRTENW,2008,1,interm,75,14
GBRTENW,2008,1,interm,76,116
GBRTENW,2008,1,interm,77,120
GBRTENW,2008,1,interm,78,34
GBRTENW,2008,1,interm,79,23
GBRTENW,2008,1,interm,80,24
GBRTENW,2008,1,interm,81,24
GBRTENW,2008,1,interm,82,54
GBRTENW,2008,1,interm,83,21
GBRTENW,2008,1,interm,84,51
GBRTENW,2008,1,interm,85,14
GBRTENW,2008,1,interm,86,54
GBRTENW,2008,1,interm,87,106
GBRTENW,2008,1,interm,88,9
GBRTENW,2008,1,interm,89,0
GBRTENW,2008,1,interm,90,40
GBRTENW,2008,1,interm,91,33
GBRTENW,2008,1,interm,92,4
GBRTENW,2008,1,interm,93,74
GBRTENW,2008,1,interm,94,63
GBRTENW,2008,1,interm,95,6
GBRTENW,2008,1,interm,96,6
GBRTENW,2008,1,interm,97,5
GBRTENW,2008,1,interm,98,34
GBRTENW,2008,1,interm,99,15
GBRTENW,2008,1,interm,100,101
GBRTENW,2008,1,interm,101,2
GBRTENW,2008,1,interm,102,32
GBRTENW,2008,1,interm,103,7
GBRTENW,2008,1,interm,104,76
GBRTENW,2009,1,interm,0,8776
GBRTENW,2009,1,interm,1,23
GBRTENW,2009,1,interm,2,1
GBRTENW,2009,1,interm,3,7
GBRTENW,2009,1,interm,4,36
GBRTENW,2009,1,interm,5,7
GBRTENW,2009,1,interm,6,6
GBRTENW,2009,1,interm,7,7
GBRTENW,2009,1,interm,8,5
GBRTENW,2009,1,interm,9,4
GBRTENW,2009,1,interm,10,47
GBRTENW,2009,1,interm,11,166
GBRTENW,2009,1,interm,12,103
GBRTENW,2009,1,interm,13,169
GBRTENW,2009,1,interm,14,112
GBRTENW,2009,1,interm,15,70
GBRTENW,2009,1,interm,16,129
GBRTENW,2009,1,interm,17,64
GBRTENW,2009,1,interm,18,20
GBRTENW,2009,1,interm,19,632
GBRTENW,2009,1,interm,20,49
GBRTENW,2009,1,interm,21,2
GBRTENW,2009,1,interm,22,0
GBRTENW,2009,1,interm,23,0
GBRTENW,2009,1,interm,24,0
GBRTENW,2009,1,interm,25,350
GBRTENW,2009,1,interm,26,6
GBRTENW,2009,1,interm,27,112
GBRTENW,2009,1,interm,28,75
GBRTENW,2009,1,interm,29,71
GBRTENW,2009,1,interm,30,85
GBRTENW,2009,1,interm,31,135
GBRTENW,2009,1,interm,32,22
GBRTENW,2009,1,interm,33,272
GBRTENW,2009,1,interm,34,57
GBRTENW,2009,1,interm,35,92
GBRTENW,2009,1,interm,36,1
GBRTENW,2009,1,interm,37,27
GBRTENW,2009,1,interm,38,17
GBRTENW,2009,1,interm,39,179
GBRTENW,2009,1,interm,40,14
GBRTENW,2009,1,interm,41,22
GBRTENW,2009,1,interm,42,3
GBRTENW,2009,1,interm,43,54
GBRTENW,2009,1,interm,44,105
GBRTENW,2009,1,interm,45,77
GBRTENW,2009,1,interm,46,21
GBRTENW,2009,1,interm,47,40
GBRTENW,2009,1,interm,48,12
GBRTENW,2009,1,interm,49,7
GBRTENW,2009,1,interm,50,62
GBRTENW,2009,1,interm,51,583
GBRTENW,2009,1,interm,52,414
GBRTENW,2009,1,interm,53,544
GBRTENW,2009,1,interm,54,51
GBRTENW,2009,1,interm,55,67
GBRTENW,2009,1,interm,56,2
GBRTENW,2009,1,interm,57,127
GBRTENW,2009,1,interm,58,131
GBRTENW,2009,1,interm,59,122
GBRTENW,2009,1,interm,60,63
GBRTENW,2009,1,interm,61,426
GBRTENW,2009,1,interm,62,19
GBRTENW,2009,1,interm,63,204
GBRTENW,2009,1,interm,64,57
GBRTENW,2009,1,interm,65,4
GBRTENW,2009,1,interm,66,416
GBRTENW,2009,1,interm,67,38
GBRTENW,2009,1,interm,68,13
GBRTENW,2009,1,interm,69,477
GBRTENW,2009,1,interm,70,51
GBRTENW,2009,1,interm,71,13
GBRTENW,2009,1,interm,72,83
GBRTENW,2009,1,interm,73,91
GBRTENW,2009,1,interm,74,50
GBRTENW,2009,1,interm,75,15
GBRTENW,2009,1,interm,76,111
GBRTENW,2009,1,interm,77,111
GBRTENW,2009,1,interm,78,36
GBRTENW,2009,1,interm,79,24
GBRTENW,2009,1,interm,80,26
GBRTENW,2009,1,interm,81,20
GBRTENW,2009,1,interm,82,53
GBRTENW,2009,1,interm,83,23
GBRTENW,2009,1,interm,84,49
GBRTENW,2009,1,interm,85,12
GBRTENW,2009,1,interm,86,51
GBRTENW,2009,1,interm,87,111
GBRTENW,2009,1,interm,88,7
GBRTENW,2009,1,interm,89,0
GBRTENW,2009,1,interm,90,38
GBRTENW,2009,1,interm,91,37
GBRTENW,2009,1,interm,92,4
GBRTENW,2009,1,interm,93,64
GBRTENW,2009,1,interm,94,68
GBRTENW,2009,1,interm,95,6
GBRTENW,2009,1,interm,96,6
GBRTENW,2009,1,interm,97,5
GBRTENW,2009,1,interm,98,39
GBRTENW,2009,1,interm,99,16
GBRTENW,2009,1,interm,100,101
GBRTENW,2009,1,interm,101,2
GBRTENW,2009,1,interm,102,32
GBRTENW,2009,1,interm,103,9
GBRTENW,2009,1,interm,104,75
GBRTENW,2010,1,interm,0,8692
GBRTENW,2010,1,interm,1,16
GBRTENW,2010,1,interm,2,1
GBRTENW,2010,1,interm,3,6
GBRTENW,2010,1,interm,4,34
GBRTENW,2010,1,interm,5,6
GBRTENW,2010,1,interm,6,6
GBRTENW,2010,1,interm,7,6
GBRTENW,2010,1,interm,8,6
GBRTENW,2010,1,interm,9,4
GBRTENW,2010,1,interm,10,48
GBRTENW,2010,1,interm,11,165
GBRTENW,2010,1,interm,12,99
GBRTENW,2010,1,interm,13,162
GBRTENW,2010,1,interm,14,121
GBRTENW,2010,1,interm,15,72
GBRTENW,2010,1,interm,16,127
GBRTENW,2010,1,interm,17,66
GBRTENW,2010,1,interm,18,19
GBRTENW,2010,1,interm,19,617
GBRTENW,2010,1,interm,20,51
GBRTENW,2010,1,interm,21,2
GBRTENW,2010,1,interm,22,0
GBRTENW,2010,1,interm,23,0
GBRTENW,2010,1,interm,24,0
GBRTENW,2010,1,interm,25,355
GBRTENW,2010,1,interm,26,5
GBRTENW,2010,1,interm,27,109
GBRTENW,2010,1,interm,28,80
GBRTENW,2010,1,interm,29,73
GBRTENW,2010,1,interm,30,83
GBRTENW,2010,1,interm,31,131
GBRTENW,2010,1,interm,32,0
GBRTENW,2010,1,interm,33,289
GBRTENW,2010,1,interm,34,57
GBRTENW,2010,1,interm,35,88
GBRTENW,2010,1,interm,36,1
GBRTENW,2010,1,interm,37,31
GBRTENW,2010,1,interm,38,15
GBRTENW,2010,1,interm,39,194
GBRTENW,2010,1,interm,40,14
GBRTENW,2010,1,interm,41,19
GBRTENW,2010,1,interm,42,3
GBRTENW,2010,1,interm,43,59
GBRTENW,2010,1,interm,44,112
GBRTENW,2010,1,interm,45,84
GBRTENW,2010,1,interm,46,20
GBRTENW,2010,1,interm,47,40
GBRTENW,2010,1,interm,48,11
GBRTENW,2010,1,interm,49,9
GBRTENW,2010,1,interm,50,63
GBRTENW,2010,1,interm,51,555
GBRTENW,2010,1,interm,52,406
GBRTENW,2010,1,interm,53,540
GBRTENW,2010,1,interm,54,50
GBRTENW,2010,1,interm,55,70
GBRTENW,2010,1,interm,56,2
GBRTENW,2010,1,interm,57,124
GBRTENW,2010,1,interm,58,136
GBRTENW,2010,1,interm,59,124
GBRTENW,2010,1,interm,60,65
GBRTENW,2010,1,interm,61,419
GBRTENW,2010,1,interm,62,18
GBRTENW,2010,1,interm,63,199
GBRTENW,2010,1,interm,64,61
GBRTENW,2010,1,interm,65,3
GBRTENW,2010,1,interm,66,392
GBRTENW,2010,1,interm,67,37
GBRTENW,2010,1,interm,68,10
GBRTENW,2010,1,interm,69,474
GBRTENW,2010,1,interm,70,56
GBRTENW,2010,1,interm,71,12
GBRTENW,2010,1,interm,72,90
GBRTENW,2010,1,interm,73,93
GBRTENW,2010,1,interm,74,46
GBRTENW,2010,1,interm,75,15
GBRTENW,2010,1,interm,76,116
GBRTENW,2010,1,interm,77,114
GBRTENW,2010,1,interm,78,35
GBRTENW,2010,1,interm,79,25
GBRTENW,2010,1,interm,80,26
GBRTENW,2010,1,interm,81,21
GBRTENW,2010,1,interm,82,49
GBRTENW,2010,1,interm,83,23
GBRTENW,2010,1,interm,84,50
GBRTENW,2010,1,interm,85,14
GBRTENW,2010,1,interm,86,45
GBRTENW,2010,1,interm,87,113
GBRTENW,2010,1,interm,88,9
GBRTENW,2010,1,interm,89,0
GBRTENW,2010,1,interm,90,36
GBRTENW,2010,1,interm,91,34
GBRTENW,2010,1,interm,92,4
GBRTENW,2010,1,interm,93,52
GBRTENW,2010,1,interm,94,69
GBRTENW,2010,1,interm,95,6
GBRTENW,2010,1,interm,96,5
GBRTENW,2010,1,interm,97,8
GBRTENW,2010,1,interm,98,35
GBRTENW,2010,1,interm,99,14
GBRTENW,2010,1,interm,100,97
GBRTENW,2010,1,interm,101,2
GBRTENW,2010,1,interm,102,30
GBRTENW,2010,1,interm,103,8
GBRTENW,2010,1,interm,104,69
GBRTENW,2011,1,interm,0,8495
GBRTENW,2011,1,interm,1,14
GBRTENW,2011,1,interm,2,10
GBRTENW,2011,1,interm,3,6
GBRTENW,2011,1,interm,4,32
GBRTENW,2011,1,interm,5,5
GBRTENW,2011,1,interm,6,5
GBRTENW,2011,1,interm,7,5
GBRTENW,2011,1,interm,8,6
GBRTENW,2011,1,interm,9,4
GBRTENW,2011,1,interm,10,48
GBRTENW,2011,1,interm,11,164
GBRTENW,2011,1,interm,12,96
GBRTENW,2011,1,interm,13,160
GBRTENW,2011,1,interm,14,116
GBRTENW,2011,1,interm,15,77
GBRTENW,2011,1,interm,16,137
GBRTENW,2011,1,interm,17,63
GBRTENW,2011,1,interm,18,20
GBRTENW,2011,1,interm,19,615
GBRTENW,2011,1,interm,20,54
GBRTENW,2011,1,interm,21,3
GBRTENW,2011,1,interm,22,0
GBRTENW,2011,1,interm,23,0
GBRTENW,2011,1,interm,24,0
GBRTENW,2011,1,interm,25,354
GBRTENW,2011,1,interm,26,6
GBRTENW,2011,1,interm,27,111
GBRTENW,2011,1,interm,28,83
GBRTENW,2011,1,interm,29,72
GBRTENW,2011,1,interm,30,84
GBRTENW,2011,1,interm,31,137
GBRTENW,2011,1,interm,32,0
GBRTENW,2011,1,interm,33,290
GBRTENW,2011,1,interm,34,59
GBRTENW,2011,1,interm,35,85
GBRTENW,2011,1,interm,36,1
GBRTENW,2011,1,interm,37,24
GBRTENW,2011,1,interm,38,16
GBRTENW,2011,1,interm,39,354
GBRTENW,2011,1,interm,40,12
GBRTENW,2011,1,interm,41,3
GBRTENW,2011,1,interm,42,3
GBRTENW,2011,1,interm,43,58
GBRTENW,2011,1,interm,44,80
GBRTENW,2011,1,interm,45,112
GBRTENW,2011,1,interm,46,21
GBRTENW,2011,1,interm,47,37
GBRTENW,2011,1,interm,48,12
GBRTENW,2011,1,interm,49,11
GBRTENW,2011,1,interm,50,61
GBRTENW,2011,1,interm,51,505
GBRTENW,2011,1,interm,52,355
GBRTENW,2011,1,interm,53,519
GBRTENW,2011,1,interm,54,34
GBRTENW,2011,1,interm,55,77
GBRTENW,2011,1,interm,56,2
GBRTENW,2011,1,interm,57,81
GBRTENW,2011,1,interm,58,141
GBRTENW,2011,1,interm,59,129
GBRTENW,2011,1,interm,60,54
GBRTENW,2011,1,interm,61,329
GBRTENW,2011,1,interm,62,14
GBRTENW,2011,1,interm,63,178
GBRTENW,2011,1,interm,64,46
GBRTENW,2011,1,interm,65,9
GBRTENW,2011,1,interm,66,400
GBRTENW,2011,1,interm,67,19
GBRTENW,2011,1,interm,68,13
GBRTENW,2011,1,interm,69,482
GBRTENW,2011,1,interm,70,54
GBRTENW,2011,1,interm,71,13
GBRTENW,2011,1,interm,72,101
GBRTENW,2011,1,interm,73,85
GBRTENW,2011,1,interm,74,45
GBRTENW,2011,1,interm,75,15
GBRTENW,2011,1,interm,76,105
GBRTENW,2011,1,interm,77,115
GBRTENW,2011,1,interm,78,35
GBRTENW,2011,1,interm,79,25
GBRTENW,2011,1,interm,80,26
GBRTENW,2011,1,interm,81,21
GBRTENW,2011,1,interm,82,48
GBRTENW,2011,1,interm,83,20
GBRTENW,2011,1,interm,84,51
GBRTENW,2011,1,interm,85,30
GBRTENW,2011,1,interm,86,37
GBRTENW,2011,1,interm,87,70
GBRTENW,2011,1,interm,88,8
GBRTENW,2011,1,interm,89,0
GBRTENW,2011,1,interm,90,38
GBRTENW,2011,1,interm,91,32
GBRTENW,2011,1,interm,92,4
GBRTENW,2011,1,interm,93,48
GBRTENW,2011,1,interm,94,71
GBRTENW,2011,1,interm,95,5
GBRTENW,2011,1,interm,96,5
GBRTENW,2011,1,interm,97,10
GBRTENW,2011,1,interm,98,42
GBRTENW,2011,1,interm,99,12
GBRTENW,2011,1,interm,100,106
GBRTENW,2011,1,interm,101,3
GBRTENW,2011,1,interm,102,31
GBRTENW,2011,1,interm,103,10
GBRTENW,2011,1,interm,104,63
GBRTENW,2012,1,interm,0,8628
GBRTENW,2012,1,interm,1,10
GBRTENW,2012,1,interm,2,10
GBRTENW,2012,1,interm,3,6
GBRTENW,2012,1,interm,4,30
GBRTENW,2012,1,interm,5,4
GBRTENW,2012,1,interm,6,5
GBRTENW,2012,1,interm,7,5
GBRTENW,2012,1,interm,8,6
GBRTENW,2012,1,interm,9,4
GBRTENW,2012,1,interm,10,51
GBRTENW,2012,1,interm,11,166
GBRTENW,2012,1,interm,12,96
GBRTENW,2012,1,interm,13,161
GBRTENW,2012,1,interm,14,123
GBRTENW,2012,1,interm,15,86
GBRTENW,2012,1,interm,16,138
GBRTENW,2012,1,interm,17,64
GBRTENW,2012,1,interm,18,19
GBRTENW,2012,1,interm,19,603
GBRTENW,2012,1,interm,20,52
GBRTENW,2012,1,interm,21,2
GBRTENW,2012,1,interm,22,0
GBRTENW,2012,1,interm,23,0
GBRTENW,2012,1,interm,24,0
GBRTENW,2012,1,interm,25,352
GBRTENW,2012,1,interm,26,6
GBRTENW,2012,1,interm,27,114
GBRTENW,2012,1,interm,28,85
GBRTENW,2012,1,interm,29,77
GBRTENW,2012,1,interm,30,90
GBRTENW,2012,1,interm,31,138
GBRTENW,2012,1,interm,32,0
GBRTENW,2012,1,interm,33,293
GBRTENW,2012,1,interm,34,59
GBRTENW,2012,1,interm,35,85
GBRTENW,2012,1,interm,36,1
GBRTENW,2012,1,interm,37,28
GBRTENW,2012,1,interm,38,15
GBRTENW,2012,1,interm,39,410
GBRTENW,2012,1,interm,40,13
GBRTENW,2012,1,interm,41,3
GBRTENW,2012,1,interm,42,3
GBRTENW,2012,1,interm,43,66
GBRTENW,2012,1,interm,44,93
GBRTENW,2012,1,interm,45,128
GBRTENW,2012,1,interm,46,21
GBRTENW,2012,1,interm,47,37
GBRTENW,2012,1,interm,48,13
GBRTENW,2012,1,interm,49,12
GBRTENW,2012,1,interm,50,62
GBRTENW,2012,1,interm,51,486
GBRTENW,2012,1,interm,52,350
GBRTENW,2012,1,interm,53,522
GBRTENW,2012,1,interm,54,35
GBRTENW,2012,1,interm,55,77
GBRTENW,2012,1,interm,56,2
GBRTENW,2012,1,interm,57,84
GBRTENW,2012,1,interm,58,149
GBRTENW,2012,1,interm,59,125
GBRTENW,2012,1,interm,60,52
GBRTENW,2012,1,interm,61,325
GBRTENW,2012,1,interm,62,13
GBRTENW,2012,1,interm,63,174
GBRTENW,2012,1,interm,64,47
GBRTENW,2012,1,interm,65,1
GBRTENW,2012,1,interm,66,404
GBRTENW,2012,1,interm,67,20
GBRTENW,2012,1,interm,68,12
GBRTENW,2012,1,interm,69,509
GBRTENW,2012,1,interm,70,61
GBRTENW,2012,1,interm,71,14
GBRTENW,2012,1,interm,72,104
GBRTENW,2012,1,interm,73,93
GBRTENW,2012,1,interm,74,40
GBRTENW,2012,1,interm,75,16
GBRTENW,2012,1,interm,76,106
GBRTENW,2012,1,interm,77,104
GBRTENW,2012,1,interm,78,36
GBRTENW,2012,1,interm,79,26
GBRTENW,2012,1,interm,80,32
GBRTENW,2012,1,interm,81,19
GBRTENW,2012,1,interm,82,48
GBRTENW,2012,1,interm,83,21
GBRTENW,2012,1,interm,84,51
GBRTENW,2012,1,interm,85,30
GBRTENW,2012,1,interm,86,37
GBRTENW,2012,1,interm,87,73
GBRTENW,2012,1,interm,88,9
GBRTENW,2012,1,interm,89,0
GBRTENW,2012,1,interm,90,34
GBRTENW,2012,1,interm,91,33
GBRTENW,2012,1,interm,92,4
GBRTENW,2012,1,interm,93,43
GBRTENW,2012,1,interm,94,70
GBRTENW,2012,1,interm,95,6
GBRTENW,2012,1,interm,96,3
GBRTENW,2012,1,interm,97,10
GBRTENW,2012,1,interm,98,42
GBRTENW,2012,1,interm,99,13
GBRTENW,2012,1,interm,100,107
GBRTENW,2012,1,interm,101,1
GBRTENW,2012,1,interm,102,32
GBRTENW,2012,1,interm,103,11
GBRTENW,2012,1,interm,104,64
GBRTENW,2013,1,interm,0,8752
GBRTENW,2013,1,interm,1,10
GBRTENW,2013,1,interm,2,11
GBRTENW,2013,1,interm,3,6
GBRTENW,2013,1,interm,4,32
GBRTENW,2013,1,interm,5,5
GBRTENW,2013,1,interm,6,6
GBRTENW,2013,1,interm,7,6
GBRTENW,2013,1,interm,8,5
GBRTENW,2013,1,interm,9,5
GBRTENW,2013,1,interm,10,53
GBRTENW,2013,1,interm,11,166
GBRTENW,2013,1,interm,12,93
GBRTENW,2013,1,interm,13,154
GBRTENW,2013,1,interm,14,121
GBRTENW,2013,1,interm,15,90
GBRTENW,2013,1,interm,16,135
GBRTENW,2013,1,interm,17,67
GBRTENW,2013,1,interm,18,20
GBRTENW,2013,1,interm,19,603
GBRTENW,2013,1,interm,20,55
GBRTENW,2013,1,interm,21,3
GBRTENW,2013,1,interm,22,0
GBRTENW,2013,1,interm,23,0
GBRTENW,2013,1,interm,24,0
GBRTENW,2013,1,interm,25,350
GBRTENW,2013,1,interm,26,6
GBRTENW,2013,1,interm,27,109
GBRTENW,2013,1,interm,28,81
GBRTENW,2013,1,interm,29,75
GBRTENW,2013,1,interm,30,88
GBRTENW,2013,1,interm,31,138
GBRTENW,2013,1,interm,32,0
GBRTENW,2013,1,interm,33,293
GBRTENW,2013,1,interm,34,63
GBRTENW,2013,1,interm,35,85
GBRTENW,2013,1,interm,36,1
GBRTENW,2013,1,interm,37,29
GBRTENW,2013,1,interm,38,16
GBRTENW,2013,1,interm,39,439
GBRTENW,2013,1,interm,40,12
GBRTENW,2013,1,interm,41,3
GBRTENW,2013,1,interm,42,4
GBRTENW,2013,1,interm,43,64
GBRTENW,2013,1,interm,44,99
GBRTENW,2013,1,interm,45,143
GBRTENW,2013,1,interm,46,21
GBRTENW,2013,1,interm,47,39
GBRTENW,2013,1,interm,48,10
GBRTENW,2013,1,interm,49,13
GBRTENW,2013,1,interm,50,64
GBRTENW,2013,1,interm,51,487
GBRTENW,2013,1,interm,52,351
GBRTENW,2013,1,interm,53,522
GBRTENW,2013,1,interm,54,38
GBRTENW,2013,1,interm,55,82
GBRTENW,2013,1,interm,56,2
GBRTENW,2013,1,interm,57,86
GBRTENW,2013,1,interm,58,158
GBRTENW,2013,1,interm,59,126
GBRTENW,2013,1,interm,60,56
GBRTENW,2013,1,interm,61,315
GBRTENW,2013,1,interm,62,12
GBRTENW,2013,1,interm,63,169
GBRTENW,2013,1,interm,64,45
GBRTENW,2013,1,interm,65,3
GBRTENW,2013,1,interm,66,413
GBRTENW,2013,1,interm,67,20
GBRTENW,2013,1,interm,68,13
GBRTENW,2013,1,interm,69,527
GBRTENW,2013,1,interm,70,68
GBRTENW,2013,1,interm,71,15
GBRTENW,2013,1,interm,72,115
GBRTENW,2013,1,interm,73,96
GBRTENW,2013,1,interm,74,37
GBRTENW,2013,1,interm,75,14
GBRTENW,2013,1,interm,76,102
GBRTENW,2013,1,interm,77,108
GBRTENW,2013,1,interm,78,34
GBRTENW,2013,1,interm,79,25
GBRTENW,2013,1,interm,80,33
GBRTENW,2013,1,interm,81,20
GBRTENW,2013,1,interm,82,48
GBRTENW,2013,1,interm,83,22
GBRTENW,2013,1,interm,84,49
GBRTENW,2013,1,interm,85,33
GBRTENW,2013,1,interm,86,35
GBRTENW,2013,1,interm,87,72
GBRTENW,2013,1,interm,88,8
GBRTENW,2013,1,interm,89,0
GBRTENW,2013,1,interm,90,32
GBRTENW,2013,1,interm,91,31
GBRTENW,2013,1,interm,92,4
GBRTENW,2013,1,interm,93,41
GBRTENW,2013,1,interm,94,78
GBRTENW,2013,1,interm,95,6
GBRTENW,2013,1,interm,96,5
GBRTENW,2013,1,interm,97,9
GBRTENW,2013,1,interm,98,51
GBRTENW,2013,1,interm,99,12
GBRTENW,2013,1,interm,100,114
GBRTENW,2013,1,interm,101,2
GBRTENW,2013,1,interm,102,32
GBRTENW,2013,1,interm,103,17
GBRTENW,2013,1,interm,104,64
GBRTENW,2014,1,interm,0,8663
GBRTENW,2014,1,interm,1,8
GBRTENW,2014,1,interm,2,8
GBRTENW,2014,1,interm,3,6
GBRTENW,2014,1,interm,4,36
GBRTENW,2014,1,interm,5,6
GBRTENW,2014,1,interm,6,4
GBRTENW,2014,1,interm,7,6
GBRTENW,2014,1,interm,8,6
GBRTENW,2014,1,interm,9,4
GBRTENW,2014,1,interm,10,56
GBRTENW,2014,1,interm,11,162
GBRTENW,2014,1,interm,12,90
GBRTENW,2014,1,interm,13,153
GBRTENW,2014,1,interm,14,122
GBRTENW,2014,1,interm,15,95
GBRTENW,2014,1,interm,16,141
GBRTENW,2014,1,interm,17,69
GBRTENW,2014,1,interm,18,20
GBRTENW,2014,1,interm,19,603
GBRTENW,2014,1,interm,20,61
GBRTENW,2014,1,interm,21,2
GBRTENW,2014,1,interm,22,0
GBRTENW,2014,1,interm,23,0
GBRTENW,2014,1,interm,24,0
GBRTENW,2014,1,interm,25,363
GBRTENW,2014,1,interm,26,6
GBRTENW,2014,1,interm,27,116
GBRTENW,2014,1,interm,28,86
GBRTENW,2014,1,interm,29,78
GBRTENW,2014,1,interm,30,85
GBRTENW,2014,1,interm,31,145
GBRTENW,2014,1,interm,32,0
GBRTENW,2014,1,interm,33,269
GBRTENW,2014,1,interm,34,62
GBRTENW,2014,1,interm,35,91
GBRTENW,2014,1,interm,36,1
GBRTENW,2014,1,interm,37,31
GBRTENW,2014,1,interm,38,17
GBRTENW,2014,1,interm,39,489
GBRTENW,2014,1,interm,40,13
GBRTENW,2014,1,interm,41,3
GBRTENW,2014,1,interm,42,3
GBRTENW,2014,1,interm,43,55
GBRTENW,2014,1,interm,44,116
GBRTENW,2014,1,interm,45,155
GBRTENW,2014,1,interm,46,16
GBRTENW,2014,1,interm,47,43
GBRTENW,2014,1,interm,48,10
GBRTENW,2014,1,interm,49,12
GBRTENW,2014,1,interm,50,76
GBRTENW,2014,1,interm,51,466
GBRTENW,2014,1,interm,52,322
GBRTENW,2014,1,interm,53,510
GBRTENW,2014,1,interm,54,39
GBRTENW,2014,1,interm,55,84
GBRTENW,2014,1,interm,56,2
GBRTENW,2014,1,interm,57,68
GBRTENW,2014,1,interm,58,158
GBRTENW,2014,1,interm,59,138
GBRTENW,2014,1,interm,60,56
GBRTENW,2014,1,interm,61,311
GBRTENW,2014,1,interm,62,4
GBRTENW,2014,1,interm,63,165
GBRTENW,2014,1,interm,64,45
GBRTENW,2014,1,interm,65,2
GBRTENW,2014,1,interm,66,403
GBRTENW,2014,1,interm,67,51
GBRTENW,2014,1,interm,68,12
GBRTENW,2014,1,interm,69,507
GBRTENW,2014,1,interm,70,30
GBRTENW,2014,1,interm,71,14
GBRTENW,2014,1,interm,72,119
GBRTENW,2014,1,interm,73,18
GBRTENW,2014,1,interm,74,37
GBRTENW,2014,1,interm,75,15
GBRTENW,2014,1,interm,76,102
GBRTENW,2014,1,interm,77,109
GBRTENW,2014,1,interm,78,36
GBRTENW,2014,1,interm,79,25
GBRTENW,2014,1,interm,80,34
GBRTENW,2014,1,interm,81,22
GBRTENW,2014,1,interm,82,47
GBRTENW,2014,1,interm,83,22
GBRTENW,2014,1,interm,84,45
GBRTENW,2014,1,interm,85,13
GBRTENW,2014,1,interm,86,39
GBRTENW,2014,1,interm,87,72
GBRTENW,2014,1,interm,88,8
GBRTENW,2014,1,interm,89,0
GBRTENW,2014,1,interm,90,30
GBRTENW,2014,1,interm,91,35
GBRTENW,2014,1,interm,92,3
GBRTENW,2014,1,interm,93,46
GBRTENW,2014,1,interm,94,82
GBRTENW,2014,1,interm,95,6
GBRTENW,2014,1,interm,96,4
GBRTENW,2014,1,interm,97,9
GBRTENW,2014,1,interm,98,62
GBRTENW,2014,1,interm,99,13
